TIPO;DATA_CONSULTA;ORIGEM;DESTINO;DATA_IDA;DATA_VOLTA;AGENCIA;COMPANHIA_IDA;DIRETO;UMA_PARADA;DUAS_OU_MAIS_PARADAS;AEROPORTO_EMBARQUE_IDA;HORA_EMBARQUE_IDA;AEROPORTO_DESEMBARQUE_IDA;HORA_DESEMBARQUE_IDA;DIAS_VIAGEM_IDA;DURACAO_VIAGEM_IDA;TIPO_VIAGEM_IDA;MOCHILA_IDA;BAGAGEM_MAO_IDA;MALA_IDA;COMPANHIA_VOLTA;AEROPORTO_EMBARQUE_VOLTA;HORA_EMBARQUE_VOLTA;AEROPORTO_DESEMBARQUE_VOLTA;HORA_DESEMBARQUE_VOLTA;DIAS_VIAGEM_VOLTA;DURACAO_VIAGEM_VOLTA;TIPO_VIAGEM_VOLTA;MOCHILA_VOLTA;BAGAGEM_MAO_VOLTA;MALA_VOLTA;PRECO_TOTAL
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Air Europa; ;2.578;3.311
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Tap Air Portugal;3.291; ; 
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Air France; ;2.962;2.973
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;KLM; ;2.966;2.979
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;LATAM;3.629;3.347;2.973
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Gol; ;4.283;2.974
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Royal Air Maroc; ;3.291; 
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Azul;4.518; ;3.311
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Iberia; ;3.347; 
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;American Airlines; ; ;3.412
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Swiss; ;3.594; 
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Lufthansa; ;3.637; 
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Air Canada; ;4.537; 
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;United Airlines; ;4.594;4.546
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Turkish Airlines; ;4.609; 
RESUMO;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;Qatar; ;27.442; 
ANALYTICS;2020-11-20;SAO;LIS;2021-05-26;2021-06-12;DECOLAR;AIR EUROPA; ; ; ;GRU;14:10;LIS;07:05;+1;12h 55m;1 parada;1;1;0;AIR EUROPA;LIS;19:50;GRU;05:20;+1;13h 30m;1 parada;1;1;0;2.578
