TIPO;DATA_CONSULTA;ORIGEM;DESTINO;DATA_IDA;DATA_VOLTA;AGENCIA;COMPANHIA_IDA;DIRETO;UMA_PARADA;DUAS_OU_MAIS_PARADAS;AEROPORTO_EMBARQUE_IDA;HORA_EMBARQUE_IDA;AEROPORTO_DESEMBARQUE_IDA;HORA_DESEMBARQUE_IDA;DIAS_VIAGEM_IDA;DURACAO_VIAGEM_IDA;TIPO_VIAGEM_IDA;MOCHILA_IDA;BAGAGEM_MAO_IDA;MALA_IDA;COMPANHIA_VOLTA;AEROPORTO_EMBARQUE_VOLTA;HORA_EMBARQUE_VOLTA;AEROPORTO_DESEMBARQUE_VOLTA;HORA_DESEMBARQUE_VOLTA;DIAS_VIAGEM_VOLTA;DURACAO_VIAGEM_VOLTA;TIPO_VIAGEM_VOLTA;MOCHILA_VOLTA;BAGAGEM_MAO_VOLTA;MALA_VOLTA;PRECO_TOTAL
RESUMO;2020-12-20;GRU;VDC;2020-12-27;2021-01-19;DECOLAR; ; ; ; 
RESUMO;2020-12-20;GRU;VDC;2020-12-27;2021-01-19;DECOLAR; ; ; ; 
RESUMO;2020-12-20;GRU;VDC;2020-12-27;2021-01-19;DECOLAR; ; ; ; 
RESUMO;2020-12-20;GRU;VDC;2020-12-27;2021-01-19;DECOLAR; ; ; ; 
 
